num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
5271	20116.095962	79.409493	1.728779	3.245726	153.644839
5273	20118.168728	74.121514	1.732190	3.245372	143.792087
5275	20120.240861	69.563117	1.719478	3.243736	127.842167
5277	20122.313475	64.944338	1.659102	3.244979	113.808660
5279	20124.385417	62.024771	1.628606	3.245349	102.333030
5281	20126.458191	57.169758	1.574945	3.244967	90.452749
5283	20128.530620	53.554614	1.533037	3.245270	82.070393
5285	20130.602881	49.590198	1.500740	3.245575	69.070519
5287	20132.676564	45.684232	1.441936	3.246047	59.242299
5289	20134.749292	42.868736	1.383678	3.245251	52.488991
5291	20136.823095	40.066124	1.329861	3.244897	46.632519
5293	20138.895585	36.959424	1.256029	3.244632	36.858460
5295	20140.967145	34.129877	1.108394	3.242571	31.782507
5297	20143.046936	31.821221	1.109609	3.243384	28.348370
5299	20145.120213	29.425301	1.053870	3.242303	24.358327
5301	20147.193433	27.286432	0.985245	3.240928	19.831187
5303	20149.267576	25.015925	0.911129	3.241432	19.186434
5305	20151.341173	23.155984	0.854479	3.241741	15.395923
5307	20153.415068	21.475763	0.784266	3.242432	13.825662
